id,name,description,themes,genre
1029927,psycho cop return,"a group of office worker decide to have a party in the office building . among other thing , they want to have some drug there . their conversation on the subject is overheard by joe vickers , which is rather unfortunate for them , since joe vickers is a policeman . even more unfortunate is the fact that vickers is also an undead psychotic satanist , and instead of arresting them , he will make sure that nobody leaf the party alive ...","crude humor and satire , gory , gruesome , and slasher horror",Horror
1007130,the fanatic,a rabid film fan stalk his favorite action hero and destroys the star life .,"intense violence and sexual transgression , dreamlike , quirky , and surreal storytelling",Horror
1025075,truth or dare ? a critical madness,mike strauber catch his wife sharon in bed with his best friend jerry . he get mad and take off to embark on an adventure of murder and selfmutilation in demented game of truth or dare .,"intense violence and sexual transgression , gory , gruesome , and slasher horror , graphic violence and brutal revenge , extreme gory horror and cannibalism , twisted dark psychological thriller , challenging or sexual theme twist",Horror
1006961,chernobyl diary,"a group of six tourist looking to go off the beaten path , hire an extreme tour guide who , ignoring warning , take them into the city of pripyat , the former home to the worker of the chernobyl nuclear reactor , but now a deserted town since the disaster more than 25 year earlier . after a brief exploration of the abandoned city , the group member find themselves stranded , only to discover that they are not alone .","horror , the undead and monster classic , terrifying , haunted , and supernatural horror , creepy , chilling , and terrifying horror , scifi horror , creature , and alien , gory , gruesome , and slasher horror , survival horror and zombie carnage",Horror
1098239,wraith,after living in an old mansion for almost 10 year a family suddenly discovers a ghostlike presence trying to communicate with them . a supernatural thriller .,"faith and religion , terrifying , haunted , and supernatural horror , religious faith , sin , and forgiveness",Horror
1026649,pandemonium,a former high school student who always wanted to be a cheerleader decides to reopen the cheerleading program at her former high school after year of closure for being targeted by a serial killer .,"crude humor and satire , spooky , scary comedy , gag , joke , and slapstick humor , funny joke and crude humor , teen school antic and laughter , gory , gruesome , and slasher horror",Horror
1003500,scoobydoo on zombie island,"the mystery gang reunite and visit moonscar island , a remote island with a dark secret . daphne want more than just a villain in a costume , and they get more than they ever expected .","horror , the undead and monster classic , terrifying , haunted , and supernatural horror , kid animated fun and adventure , spooky , scary comedy , creepy , chilling , and terrifying horror , fairytale fantasy and enchanted magic",Horror
1063353,remains,the story center on two lone survivor of a bizarre accident that reduced most of the world population to zombie . they take refuge in a vacant casino and fight a losing battle against the undead .,"horror , the undead and monster classic , survival horror and zombie carnage , scifi horror , creature , and alien",Horror
1007423,the stepfather,"michael harding return home from military school to find his mother happily in love and living with her new boyfriend , david . a the two men get to know each other , michael becomes more and more suspicious of the man who is always there with a helpful hand . is he really the man of her dream or could david be hiding a dark side ?","thriller and murder mystery , horror , the undead and monster classic , twisted dark psychological thriller , gory , gruesome , and slasher horror , suspenseful crime thriller , intriguing and suspenseful murder mystery , gripping , intense violent crime",Horror
1061647,camp hell,"at the end of every summer , the child of a christian community from a suburb of new jersey attend camp hope . they travel deep into the wood far from any distraction the world provides . here , the child are taught the way of the lord , the peril of the flesh , and the horror of the devil . a charismatic priest lead them in their training . but , he unknowingly ha brought something with him , something evil . what wa supposed to be a safe place , a spiritual retreat ha now turned into a nightmare that not even faith can end .","faith and religion , horror , the undead and monster classic , religious faith , sin , and forgiveness , faith and spiritual journey , terrifying , haunted , and supernatural horror , gory , gruesome , and slasher horror",Horror
1015662,night train to terror,god and satan are on a train discussing the fate of three individual . the story of the people in question are told in a trio of very strange vignette . one involves an insane asylum with some very interesting treatment plan . another involves a death club . the final story show u the adventure of a server of satan .,"song and dance , gory , gruesome , and slasher horror , gothic and eerie haunting horror , graphic violence and brutal revenge , twisted dark psychological thriller , creepy , chilling , and terrifying horror",Horror
1041934,awoken,"karla , a young medical student , is trying to cure her brother , blake , from a terminal sleep illness called fatal familial insomnia , where you are unable to sleep until you die . on her quest to treat him , a more sinister reason for his condition is revealed .","horror , the undead and monster classic , terrifying , haunted , and supernatural horror , gory , gruesome , and slasher horror , chilling experiment and classic monster horror , twisted dark psychological thriller , creepy , chilling , and terrifying horror",Horror
1009570,once bitten,"mark want to lose his virginity , but his girlfriend want to wait . unfortunately for both of them , a 400yearold vampire countess need to turn a virgin into a vampire before halloween in order to preserve her own youthful appearance , and when she find mark , she turn his life upsidedown .","crude humor and satire , teen school antic and laughter , funny joke and crude humor , gag , joke , and slapstick humor , catchy song and hilarious musical comedy , spooky , scary comedy",Horror
1010188,trauma,a young romanian woman and a recovering drug addict launch an unlikely investigation after her parent are murdered by a vicious serial killer known a the headhunter .,"horror , the undead and monster classic , thriller and murder mystery , intense violence and sexual transgression , gory , gruesome , and slasher horror , twisted dark psychological thriller , gothic and eerie haunting horror , terrifying , haunted , and supernatural horror , suspenseful crime thriller",Horror
1000489,the blair witch project,"in october of 1994 three student filmmaker disappeared in the wood near burkittsville , maryland , while shooting a documentary . a year later their footage wa found .","horror , the undead and monster classic , intense violence and sexual transgression , terrifying , haunted , and supernatural horror , gory , gruesome , and slasher horror , twisted dark psychological thriller , gothic and eerie haunting horror , creepy , chilling , and terrifying horror",Horror
1007376,tale from the crypt,five people find themselves in a tomb . the crypt keeper explains why they are there through a series of frightening story . based on the classic comic book .,"horror , the undead and monster classic , terrifying , haunted , and supernatural horror , gory , gruesome , and slasher horror , creepy , chilling , and terrifying horror , twisted dark psychological thriller , gothic and eerie haunting horror",Horror
1021898,the crow wicked prayer,"after excon jimmy and his girlfriend are brutally murdered by a biker gang , he is resurrected by the power of the crow to avenge their death and reunite with her in the afterlife .","epic hero , action comedy and silly heroic , intense combat and martial art , bloody vampire horror , violent action , gun , and crime",Horror
1033173,forget me not,"it graduation weekend , and sandy channing , the popular class president of her smalltown high school , should be enjoying the time of her life . but when her friend start disappearing , sandy discovers they have unwittingly awakened the vengeful spirit of a girl they wronged long ago . fighting for her sanity , sandy must unlock a dark secret from her own past before it too late .","horror , the undead and monster classic , gory , gruesome , and slasher horror , terrifying , haunted , and supernatural horror , twisted dark psychological thriller , gothic and eerie haunting horror , scifi horror , creature , and alien",Horror
1013595,z,a family find themselves terrorized by their eightyearold son imaginary friend .,"horror , the undead and monster classic , terrifying , haunted , and supernatural horror , twisted dark psychological thriller , creepy , chilling , and terrifying horror , gothic and eerie haunting horror , gory , gruesome , and slasher horror",Horror
1031681,a.m.i .,a seventeen year old girl form a codependent relationship with an artificial intelligence on her phone and go on a murderous rampage .,"intense violence and sexual transgression , gory , gruesome , and slasher horror , twisted dark psychological thriller , terrifying , haunted , and supernatural horror , graphic violence and brutal revenge , suspenseful crime thriller",Horror
1018733,amityville the evil escape,"after moving into their matriarch gothic seaside mansion , the evans family soon becomes host to an uninvited demonic force in the form of a mysterious lamp that once resided in the amityville house .","horror , the undead and monster classic , terrifying , haunted , and supernatural horror , gory , gruesome , and slasher horror , creepy , chilling , and terrifying horror , gothic and eerie haunting horror",Horror
1006824,freaked,"a vain actor , his best friend , and an activist end up at a mutant freak farm run by a weirdo scientist .","crude humor and satire , funny joke and crude humor , gag , joke , and slapstick humor , amusing joke and witty satire , action comedy and silly heroic , kid animated fun and adventure",Horror
1002142,the babysitter killer queen,"two year after defeating a satanic cult led by his babysitter bee , cole trying to forget his past and focus on surviving high school . but when old enemy unexpectedly return , cole will once again have to outsmart the force of evil .","crude humor and satire , underdog and coming of age , funny joke and crude humor , gag , joke , and slapstick humor , spooky , scary comedy , bloody vampire horror , action comedy and silly heroic",Horror
1014437,hollywood chainsaw hooker,"los angeles private eye jack chandler is hired by a worried mother to find her missing runaway daughter , samantha . a chandler search for her whereabouts , he uncovers an evil cult that worship an egyptian god , whose follower commit human sacrifice with chainsaw to appease their deity . he soon learns that samantha ha revenge in store for the cult leader and his bevy of bloodthirsty , chainsawwielding hooker .","crude humor and satire , gag , joke , and slapstick humor , action comedy and silly heroic , funny joke and crude humor , spooky , scary comedy , catchy song and hilarious musical comedy",Horror
1075536,fear of the dark,"twelve year old ryan billing ha been diagnosed with an acute fear of the dark . he spends each night lying awake in torment , waiting and watching a the evil in the darkness grows stronger , feeding off his fear . his older brother dale , suspect that there is nothing wrong with ryan and that this is just a ploy for more attention . regardless , he promise to watch over his little brother a their parent head off to a party for the night . outside a storm rage and when the power go out , darkness envelops the house . ryan know that tonight the evil ha finally come to claim him . dale desperately try everything to try and calm him down , until the horror in the dark make him realize ryan had good reason to be so afraid !","horror , the undead and monster classic , terrifying , haunted , and supernatural horror , gothic and eerie haunting horror , creepy , chilling , and terrifying horror , gory , gruesome , and slasher horror , scifi horror , creature , and alien",Horror
1150176,shadow of the dead,"a couple weekend getaway turn into a nightmare after they are stranded in the wood and discover what they assume to be a dead body . the assumption is wrong and john and his girlfriend jennifer are infected with a deadly disease that will soon ravage their body . with no place to go , and no one to turn to , they are forced to find shelter in a deserted cabin . this is where theyll find safety , but this is also where theyll experience a slow and torturous death . they must come to term with their inevitable death , the temptation to kill others to sustain their own life , and the consequence of murder . they will cling to one anothers love and support , but in the end .... all great love story end tragically .","horror , the undead and monster classic , survival horror and zombie carnage , gory , gruesome , and slasher horror , bloody vampire horror , gothic and eerie haunting horror , scifi horror , creature , and alien",Horror
1008525,"godzilla , mothra and king ghidorah giant monster allout attack","godzilla ha become a distant memory for japan when the destruction of a u submarine raise alarm for admiral tachibana . his estranged daughter yuri investigates the legend of the guardian monster , who must rise to protect japan against the vengeful spirit within godzilla that seek to destroy both the nation and it people for the suffering they inflicted in the pacific conflict .","epic hero , war and historical adventure , monster , alien , scifi and the apocalypse , intense combat and martial art , superheroes in actionpacked battle with villain , scifi monster and dinosaur adventure , dangerous technology and the apocalypse , military combat and heroic soldier",Horror
1008464,black death,"a the plague decimates medieval europe , rumour circulate of a village immune from the plague . there is talk of a necromancer who lead the village and is able to raise the dead . a fearsome knight joined by a cohort of soldier and a young monk are charged by the church to investigate . their journey is filled with danger , but it upon entering the village that their true horror begin .","faith and religion , horror , the undead and monster classic , epic history and literature , epic hero , terrifying , haunted , and supernatural horror , religious faith , sin , and forgiveness , faith and spiritual journey , fantasy adventure , heroism , and swordplay , twisted dark psychological thriller",Horror
1004703,excision,"alienated teen pauline struggle with the pressure of fitting into high school , pleasing her mother and a burning desire to lose her virginity . with a grotesque curiosity for the darker side of life , pauline is considered a social outcast by everyone around her . enticed by flesh , she retreat into her own fantasy and hope to become a great surgeon that is , if she doesnt go insane first .","intense violence and sexual transgression , horror , the undead and monster classic , challenging or sexual theme twist , dreamlike , quirky , and surreal storytelling , graphic violence and brutal revenge , emotional teen comingofage story , teen school antic and laughter",Horror
1008626,luz,"luz , a young cabdriver , drag herself into the brightly lit entrance of a rundown police station . a demonic entity follows her , determined to finally be close to the woman it love .","horror , the undead and monster classic , gothic and eerie haunting horror",Horror
1016881,eyeball,"a group of american tourist is traveling through spain when two of them are murdered by a mysterious serial killer who remove an eyeball from every one of his victim . the tour press on a the murder continue , with the traveler and the police trying to deduce which one of them is the killer .","thriller and murder mystery , suspenseful crime thriller , intriguing and suspenseful murder mystery , gory , gruesome , and slasher horror , extreme gory horror and cannibalism",Horror
1087086,hillside cannibal,a group of teenager in the desert become the prey of cannibalistic inbreds who live in the nearby hillside .,"horror , the undead and monster classic , gory , gruesome , and slasher horror , extreme gory horror and cannibalism , survival horror and zombie carnage , graphic violence and brutal revenge , terrifying , haunted , and supernatural horror",Horror
1005608,vacancy,"a young married couple becomes stranded at an isolated motel and find hidden video camera in their room . they realize that unless they escape , theyll be the next victim of a snuff film .","horror , the undead and monster classic , intense violence and sexual transgression , gory , gruesome , and slasher horror , twisted dark psychological thriller , terrifying , haunted , and supernatural horror , creepy , chilling , and terrifying horror , graphic violence and brutal revenge",Horror
1037682,thriller,"year after a childhood prank go horribly wrong , a clique of south central la teen find themselves terrorized during homecoming weekend by a killer hellbent on revenge .","underdog and coming of age , gory , gruesome , and slasher horror , twisted dark psychological thriller , teen school antic and laughter",Horror
1021646,the antichrist,an italian nobleman seek help after his paralyzed daughter becomes possessed by the spirit of a malevolent ancestress .,"horror , the undead and monster classic , terrifying , haunted , and supernatural horror , gothic and eerie haunting horror , creepy , chilling , and terrifying horror , survival horror and zombie carnage",Horror
1004960,pandorum,"two crew member wake up on an abandoned spacecraft with no idea who they are , how long theyve been asleep , or what their mission is . the two soon discover theyre actually not alone and the reality of their situation is more horrifying than they could have imagined .","monster , alien , scifi and the apocalypse , horror , the undead and monster classic , scifi horror , creature , and alien , imaginative space odyssey and alien encounter , terrifying , haunted , and supernatural horror , actionpacked space and alien saga , thoughtprovoking scifi action and future technology",Horror
1006167,31,"five carnival worker are kidnapped and held hostage in an abandoned , helllike compound where they are forced to participate in a violent game , the goal of which is to survive twelve hour against a gang of sadistic clown .","horror , the undead and monster classic , intense violence and sexual transgression , gory , gruesome , and slasher horror , graphic violence and brutal revenge , survival horror and zombie carnage , gothic and eerie haunting horror , twisted dark psychological thriller",Horror
1002845,the sadness,"a young couple is pushed to the limit of sanity a they attempt to be reunited amid the chaos of a pandemic outbreak . the street erupt into violence and depravity , a those infected are driven to enact in the most cruel and ghastly thing imaginable .","horror , the undead and monster classic , graphic violence and brutal revenge , survival horror and zombie carnage , gory , gruesome , and slasher horror , extreme gory horror and cannibalism , challenging or sexual theme twist",Horror
1006291,book of shadow blair witch 2,"young adult become fascinated by the event of the three missing filmmaker in maryland , so they decide to go into the same wood and find out what really happened .","horror , the undead and monster classic , intense violence and sexual transgression , terrifying , haunted , and supernatural horror , gothic and eerie haunting horror , gory , gruesome , and slasher horror , twisted dark psychological thriller , creepy , chilling , and terrifying horror",Horror
1035043,the crater lake monster,"the heat of a meteor crashing into the lake incubates a prehistoric egg , which grows into a plesiosaurlike monster that terrifies the community .","monster , alien , scifi and the apocalypse , scifi horror , creature , and alien , scifi monster and dinosaur adventure",Horror
1025307,nosferatu in venice,"professor paris catalano visit venice , to investigate the last known appearance of the famous vampire nosferatu during the carnival of 1786 .","horror , the undead and monster classic , creepy , chilling , and terrifying horror , gothic and eerie haunting horror , terrifying , haunted , and supernatural horror , bloody vampire horror , chilling experiment and classic monster horror",Horror
1045307,rite of spring,a ransom scheme turn into a nightmare for a group of kidnapper who become victim of a horrifying secret that must be paid every spring .,"horror , the undead and monster classic , gory , gruesome , and slasher horror , twisted dark psychological thriller , scifi horror , creature , and alien , chilling experiment and classic monster horror , gothic and eerie haunting horror",Horror
1008577,the grudge 2,"a young woman encounter a malevolent supernatural force while searching for her missing sister in tokyo , a mean high school prank go horribly wrong , and strange thing begin happening in a chicago apartment building .","horror , the undead and monster classic , terrifying , haunted , and supernatural horror , gory , gruesome , and slasher horror , creepy , chilling , and terrifying horror , twisted dark psychological thriller , gothic and eerie haunting horror",Horror
1060033,hideout,"evading police at a remote farmhouse after fumbling a robbery , four criminal discover that the family living there is not who they appear to be .","horror , the undead and monster classic , twisted dark psychological thriller , heist and thrilling action , terrifying , haunted , and supernatural horror",Horror
1023523,traffik,"a couple off for a romantic weekend in the mountain are accosted by a biker gang . alone in the mountain , brea and john must defend themselves against the gang , who will stop at nothing to protect their secret .","intense violence and sexual transgression , crime , drug and gangster , twisted dark psychological thriller , suspenseful crime thriller , heist and thrilling action , intense political and terrorist thriller , violent crime and drug",Horror
1016378,the final terror,"a group of friend head out for what is expected to be a vacation of hiking , camping and a good time , but when a backwoods mama find them on her turf , it becomes anything but a vacation .","horror , the undead and monster classic , gory , gruesome , and slasher horror , gothic and eerie haunting horror , twisted dark psychological thriller , survival horror and zombie carnage , extreme gory horror and cannibalism",Horror
1041250,jaw of satan,"a preacher whose ancestor were druid battle satan , who ha taken the form of a huge snake .","horror , the undead and monster classic , gory , gruesome , and slasher horror , terrifying , haunted , and supernatural horror , scifi horror , creature , and alien , chilling experiment and classic monster horror , gothic and eerie haunting horror",Horror
1008213,the church,"in a gothic cathedral built on the mass grave of a teutonic purge , an ancient discovery by the new librarian will release an unholy maelstrom of madness , violence and demonic vengeance .","horror , the undead and monster classic , gothic and eerie haunting horror , terrifying , haunted , and supernatural horror , creepy , chilling , and terrifying horror , gory , gruesome , and slasher horror , survival horror and zombie carnage",Horror
1023975,curse of the fly,"the son of the inventor of a mattertransporter , which turned him into a monster when he tried to transport himself along with a tiny housefly , continues to pursue his father experiment , while his own two son attempt to extricate him , themselves and the family name from further disaster and scandal .","horror , the undead and monster classic , chilling experiment and classic monster horror , creepy , chilling , and terrifying horror",Horror
1028912,black magic rite,isabel is a dead vampire and witch whose body is hanging in a basement while the owner try to kidnap virgin for a sacrifice that could mean isabels resurrection . but doing this wont be easy a the woman arent gon na give in very easily .,"horror , the undead and monster classic , gothic and eerie haunting horror",Horror
1121754,conjurer,"after moving to the country to start life anew after their child death , photographer shawn burnett and his wife , helen , begin to suspect that a ramshackle cabin on their property is haunted by the malevolent spirit of a longdead witch who once lived there .","horror , the undead and monster classic , terrifying , haunted , and supernatural horror , gory , gruesome , and slasher horror , gothic and eerie haunting horror , twisted dark psychological thriller , creepy , chilling , and terrifying horror",Horror
1002724,halloween h20 20 year later,"two decade after surviving a massacre on october 31 , 1978 , former baby sitter laurie strode find herself hunted by persistent knifewielder michael myers . laurie now life in northern california under an assumed name , where she work a the headmistress of a private school . but it not far enough to escape myers , who soon discovers her whereabouts . a halloween descends upon lauries peaceful community , a feeling of dread weighs upon her with good reason .","horror , the undead and monster classic , gory , gruesome , and slasher horror , terrifying , haunted , and supernatural horror , creepy , chilling , and terrifying horror , scifi horror , creature , and alien , gothic and eerie haunting horror",Horror
1003129,helter skelter,"top star lilico undergoes multiple cosmetic surgery to her entire body . a her surgery show side effect , lilico make the life of those around her miserable a she try to deal with her career and her personal problem .","intense violence and sexual transgression , challenging or sexual theme twist , twisted dark psychological thriller , emotional and captivating fantasy storytelling , dreamlike , quirky , and surreal storytelling , surreal and thoughtprovoking vision of life and death",Horror
1017737,funhouse,"when 8 celebrity from around the globe are invited to compete in an online reality show , they soon realize that they are playing for their very life , a those voted off suffer horrific consequence , broadcast live to the entire world .","horror , the undead and monster classic , gory , gruesome , and slasher horror , graphic violence and brutal revenge , twisted dark psychological thriller",Horror
1006329,tokyo gore police,"in future tokyo , a young woman in the privatized police force track down her father killer while battling against mutant rebel known a engineer .","intense violence and sexual transgression , gory , gruesome , and slasher horror , graphic violence and brutal revenge , violent action , gun , and crime , bloody vampire horror , scifi horror , creature , and alien",Horror
1015846,the day of the triffids,"after an unusual meteor shower leaf most of the human population blind , a merchant navy officer must find a way to conquer tall , aggressive plant which are feeding on people and animal .","monster , alien , scifi and the apocalypse , horror , the undead and monster classic , scifi horror , creature , and alien , scifi monster and dinosaur adventure , imaginative space odyssey and alien encounter , thoughtprovoking scifi action and future technology , actionpacked space and alien saga",Horror
1051214,terminal invasion,"alien in human disguise commandeer a rural airport during a snowstorm . to survive , the people trapped inside must determine which of their own is not of this earth .","monster , alien , scifi and the apocalypse , scifi horror , creature , and alien",Horror
1025851,vacancy 2 the first cut,"three young people check into the meadow view inn for a night rest , fully unaware of the inn sickminded employee and their nefarious intention .","horror , the undead and monster classic , gory , gruesome , and slasher horror , twisted dark psychological thriller , gothic and eerie haunting horror , graphic violence and brutal revenge , terrifying , haunted , and supernatural horror",Horror
1031891,house of mortal sin,"also known a the confessional , another of pete walker critique of institutional hypocrisy , in which a troubled young girl go to confession at the local church . unfortunately , the sexually frustrated priest she confesses to becomes obsessed with her . at first , the priest stalk the girl , but later it is revealed that he will stop at nothing , including blackmail and murder , just to get close to her .","intense violence and sexual transgression , horror , the undead and monster classic , gory , gruesome , and slasher horror , terrifying , haunted , and supernatural horror , graphic violence and brutal revenge , creepy , chilling , and terrifying horror , gothic and eerie haunting horror",Horror
1004480,bug,"in oklahoma , agnes , a lonely waitress living in an isolated and dilapidated roadside motel , meet peter , a quiet and mysterious man with whom she establishes a peculiar relationship .","intense violence and sexual transgression , horror , the undead and monster classic , twisted dark psychological thriller , gothic and eerie haunting horror , gory , gruesome , and slasher horror , terrifying , haunted , and supernatural horror , challenging or sexual theme twist",Horror
1114788,the quick and the undead,"the movie take place in the present , but in this universe , a plague ha broken out and the infected have been transformed into zombie . no explanation is provided for the source of the plague , nor is it explained how the original victim were infected , since by the time the narrative begin the infection spread by bite . nevertheless , the action start 80 year after the initial outbreak . the western united state ha devolved into a disconnected series of ghost town overrun by zombie , and the government is awarding bounty in exchange for the pinky of the undead .","horror , the undead and monster classic , survival horror and zombie carnage",Horror
1064370,the item,"four felon are contacted by an anonymous client via the internet . they are instructed to go to a remote desert island and pick up an item and keep it safe for 24 hour . it will then be picked up and they will be paid . however , upon getting it back to their apartment , their curiosity get the better of them and they decide to investigate their package . they discover that they have a telepathic worm connected to a life support system . the film then disintegrates into a slasher film a one by one the protector are killed in grisly fashion .","crude humor and satire , scifi horror , creature , and alien , bloody vampire horror , dreamlike , quirky , and surreal storytelling , gory , gruesome , and slasher horror , challenging or sexual theme twist",Horror
1014718,976evil,"a bullied unpopular high school student named hoax find an ad for 976evil , a number that provides daily horrorscopes . but when he call the number he gain demonic power , which he us to seek vengeance against those who bullied him .","horror , the undead and monster classic , gory , gruesome , and slasher horror , gothic and eerie haunting horror , terrifying , haunted , and supernatural horror , creepy , chilling , and terrifying horror",Horror
1001015,poltergeist,"steve freeling life with his wife , diane , and their three child , dana , robbie , and carol anne , in southern california where he sell house for the company that built the neighborhood . it start with just a few odd occurrence , such a broken dish and furniture moving around by itself . however , when he realizes that something truly evil haunt his home , steve call in a team of parapsychologist led by dr. lesh to help before it too late .","horror , the undead and monster classic , intense violence and sexual transgression , terrifying , haunted , and supernatural horror , gory , gruesome , and slasher horror , creepy , chilling , and terrifying horror , gothic and eerie haunting horror , emotional and touching family drama",Horror
1073825,in a dark place,"the disturbed art teacher , anna veigh , is hired by mr. laing a a governess to raise flora and her brother mile . anna belief that the ghost of the former governess , miss jessel , and housekeeper , peter quint , are in the property haunting the child , and she decides to help them to face the spirit and get their soul free .","horror , the undead and monster classic , terrifying , haunted , and supernatural horror , gothic and eerie haunting horror , twisted dark psychological thriller , creepy , chilling , and terrifying horror , challenging or sexual theme twist",Horror
1005834,the forest,"set in the aokigahara forest , a reallife place in japan where people go to end their life . against this backdrop , a young american woman come in search of her twin sister , who ha mysteriously disappeared .","horror , the undead and monster classic , intense violence and sexual transgression , terrifying , haunted , and supernatural horror , twisted dark psychological thriller , creepy , chilling , and terrifying horror , gory , gruesome , and slasher horror , gothic and eerie haunting horror",Horror
1001892,the pope exorcist,"father gabriele amorth , chief exorcist of the vatican , investigates a young boy terrifying possession and end up uncovering a centuriesold conspiracy the vatican ha desperately tried to keep hidden .","faith and religion , horror , the undead and monster classic , terrifying , haunted , and supernatural horror , religious faith , sin , and forgiveness , faith and spiritual journey , creepy , chilling , and terrifying horror , twisted dark psychological thriller",Horror
1011713,superhost,two travel vloggers check into a vacation rental with a host that will do anything for a good review .,"horror , the undead and monster classic , gory , gruesome , and slasher horror , twisted dark psychological thriller , terrifying , haunted , and supernatural horror , creepy , chilling , and terrifying horror",Horror
1016109,neon maniac,"a group of teenager in san francisco discover a nest of homicidal monster living in a tower of the golden gate bridge , but when they try to tell authority , no one belief them .","horror , the undead and monster classic , scifi horror , creature , and alien , gory , gruesome , and slasher horror , survival horror and zombie carnage , gothic and eerie haunting horror , creepy , chilling , and terrifying horror",Horror
1006530,doll,"a precocious girl , her nasty parent , two punkrock loser and a weakkneed salesman inadvertently become the guest of two ghoulish senior citizen in their dark , haunted mansion . the old couple make and collect doll that , when not sitting still like good little mannequin , creep around in the night , offing the guest one by one .","horror , the undead and monster classic , gory , gruesome , and slasher horror , creepy , chilling , and terrifying horror , terrifying , haunted , and supernatural horror , gothic and eerie haunting horror , scifi horror , creature , and alien",Horror
1016499,from beyond the grave,"four customer purchase or take item from temptation limited , an antique shop whose motto is offer you can not resist . a nasty fate awaits all of themparticularly those who cheat the shop proprietor .","horror , the undead and monster classic , terrifying , haunted , and supernatural horror , creepy , chilling , and terrifying horror , gory , gruesome , and slasher horror , gothic and eerie haunting horror , chilling experiment and classic monster horror",Horror
1028441,grave of the vampire,vampire caleb croft ha awakened from his unholy slumber with an insatiable lust for blood and the pleasure of the flesh .,"horror , the undead and monster classic , intense violence and sexual transgression , gory , gruesome , and slasher horror , creepy , chilling , and terrifying horror , bloody vampire horror , gothic and eerie haunting horror , graphic violence and brutal revenge",Horror
1003194,the beyond,"a young woman inherits an old hotel in louisiana where , following a series of supernatural accident , she learns that the building wa built over one of the entrance to hell .","horror , the undead and monster classic , intense violence and sexual transgression , gory , gruesome , and slasher horror , gothic and eerie haunting horror , terrifying , haunted , and supernatural horror , survival horror and zombie carnage , creepy , chilling , and terrifying horror",Horror
1007157,all cheerleader die,"when tragedy rock blackfoot high , rebellious outsider mddy killian shock the student body by joining the cheerleading squad . after a confrontation with the football team , mddy and her new cheerleader friend are sent on a supernatural roller coaster ride which leaf a path of destruction none of them may be able to escape .","underdog and coming of age , bloody vampire horror , teen school antic and laughter , gory , gruesome , and slasher horror , graphic violence and brutal revenge , extreme gory horror and cannibalism",Horror
1028866,the prophecy 3 the ascent,"the conclusion to the prophecy trilogy . once again , christopher walken return a the archangel gabriel . a the war in heaven and on earth rage on , pyriel , the angel of genocide , rise to power , intending to destroy all of mankind . the only one who stand in his way is danyael , who wa born of an angel and a woman .","high speed and special ops , thoughtprovoking scifi action and future technology , superheroes in actionpacked battle with villain , bloody vampire horror , actionpacked space and alien saga",Horror
1064641,mask maker,"a lucky couple hit the jackpot when they purchase a 19th century plantation home for penny on the dollar . determined to get rich quick , they invite their friend up for the weekend to celebrate their good fortune . it quickly apparent that the plantation home former resident have not left and the unlucky youth suddenly find themselves running for their life !","horror , the undead and monster classic , gory , gruesome , and slasher horror , survival horror and zombie carnage , gothic and eerie haunting horror , creepy , chilling , and terrifying horror , twisted dark psychological thriller",Horror
1011065,darkness fall,"a vengeful spirit ha taken the form of the tooth fairy to exact vengeance on the town that lynched her 150 year earlier . her only opposition is the only child , now grown up , who ha survived her before .","horror , the undead and monster classic , terrifying , haunted , and supernatural horror , gory , gruesome , and slasher horror , creepy , chilling , and terrifying horror , scifi horror , creature , and alien , gothic and eerie haunting horror",Horror
1006078,zombie,"two starcrossed freshman a zombie , zed and a cheerleader , addison each outsider in their unique way , befriend each other and work together to show their high school and the seabrook community what they can achieve when they embrace their difference .","song and dance , underdog and coming of age , dazzling vocal performance and musical , dance rhythm and catchy tune",Horror
1082211,hide and creep,"in the sleepy town of thorsby , alabama , no one had a life . then the dead showed up . now instead of just killing time the people of thorsby are killing each other , taking up arm a the zombie take to the street , the barbecue joint and the strip bar . soon spaceship are flying overhead , federal agent are patrolling the ground and a few fearless individual are joining force to run like hell .","crude humor and satire , survival horror and zombie carnage , gag , joke , and slapstick humor , funny joke and crude humor , spooky , scary comedy , action comedy and silly heroic",Horror
1019745,zombie stripper !,"in the not too distant future a secret government reanimation chemovirus get released into conservative sartre , nebraska and land in an underground strip club . a the virus begin to spread , turning the stripper into super zombie stripper the girl struggle with whether or not to conform to the new fad even if it mean there no turning back .","crude humor and satire , survival horror and zombie carnage , gag , joke , and slapstick humor , amusing joke and witty satire , funny joke and crude humor , action comedy and silly heroic",Horror
1007985,psycho iii,"when maureen coyle , a suicidal nun who resembles norman former victim , marion crane , arrives at the motel , all bet are off and mother is le than happy .","intense violence and sexual transgression , horror , the undead and monster classic , thriller and murder mystery , gory , gruesome , and slasher horror , twisted dark psychological thriller , terrifying , haunted , and supernatural horror , gothic and eerie haunting horror , graphic violence and brutal revenge",Horror
1082858,attack of the sabretooth,"in the fiji island , the greedy and unscrupulous owner of the valalola resort primal park invite investor and guest for an opening party of his compound composed of hotel and zoo aiming to find partner for his discovery . when a bunch of college smalltime thief put a virus in the security system to participate in a scavenger hunt , the greatest attraction of the zoo sabretoothes from the prehistoric age developed from dna found in fossil escape , killing the host and guard for fun .","monster , alien , scifi and the apocalypse , scifi horror , creature , and alien , scifi monster and dinosaur adventure , gory , gruesome , and slasher horror , chilling experiment and classic monster horror , extreme gory horror and cannibalism",Horror
